,Name,Rating,Date,Review
32,Eataly Boston,5 star rating,5/3/2021,Geez this is an Italian foodie heaven. Wish they would open one in Portland. I could have spent an hour just drooling over the prosciutto selection. We needed a break from our walking tour of Boston and got some beverages and the pesto pizza at the cafe. The Napoli style pizza crust was excellent. I was totally re-energized for our 2 mile walk home. Check it out.
33,Eataly Boston,4 star rating,4/2/2021,"Love me some Eataly. Want pizza? They got it. Pasta? That too. Tiramisu, cannolis, gelato, espresso? Yup. Oh, and a whole grocery shop with additional restaurants enclosed? Indeed. 

Eataly is a great place to stop in for lunch, bring guests through, or shmy around on a rainy day as it's basically an indoor market. The food is always fresh and delicious, but the prices are steep, super crowded and difficult to navigate, and seating is very limited. 

From taste alone? Fantastic. My orders:
- the foccaccia style pizzas! Pictured is the tomato mozzarella (caprese I think!) 
- panini with fresh mozzarella and bacon (instead of prosciutto)
- build you own salad
- straciatella gelato"
34,Eataly Boston,2 star rating,9/7/2020,"This review is for my DoorDash delivery experience with eataly. I've had much better experiences visiting in person!

Ordered a salsiciotta pizza - sausage mushroom and basil. It showed up with scant toppings, was super cold, and wasn't even sliced??? It came in the box that people usually use to serve pizza that you eat immediately out of this box so I found this to be very puzzling.... 

Sliced it on my own and then heated it up in a pan with the lid on so I could revive the crust and steam the toppings and cheese. Weird pizza experience. 

Pizza was $19 and personal size.

Probably would not order this ever again because of lack of ready-to-eat prep and portion to price ratio. Stick to elsewhere for your pizza. Glad I got this off a DoorDash promo and didn't pay for most of it... I'll give 2 stars instead of 1 bc the pizza was good after heating it up and slicing it."
35,Eataly Boston,5 star rating,8/30/2021,"Such a great spot in prudential center.they sell desserts, wine, cheese, meat and lots lots of imported snacks. U can also choose to sit down and order hot food such as pizza from them.I absolutely love places like this because they are so convenient and they offer A LOT OF options."
36,Eataly Boston,5 star rating,10/5/2021,"Great place And great people!!! The food is excellent...
Our bartender Ronnie was simply the best, very Knowledgeable, fun and with a great Sense of humor. 
I will definitely be back with friends and family. 
Highly recommended!"
37,Eataly Boston,3 star rating,9/14/2021,I've come here a handful of times with friends. They offer a decent selection of gelatos and sorbets. The workers are usually friendly but other times not. Prices are fair considering being in Prudential Center. Not anything crazy but would come if in the area.
38,Eataly Boston,4 star rating,9/11/2021,"Not sure how many times I have passed by this place ,which used to be the food court back in the day. I decided to go in to check it out & it is big, like holy hell there is so much going on. There is an entire restaurant inside as well as a market for you to shop. Who would have guessed that there is so much going on inside w/ the prepared foods, gelato, pastries, cheeses, etc. So yeah this place has so much going on that it's always busy at all times. That is the hardest to deal w/ during a pandemic. So whatever you may be in the mood for- snack, beverage, pizza, dessert, they have it. You will find items here that you will never fond in a regular supermarket. I would say the best find ever was the vegan chocolate hazelnut spread made w/out palm oil. So brace yourself for all the congestion of people but the goodies are worth it."
39,Eataly Boston,4 star rating,10/12/2020,"This review is solely for Terra. Unfortunately, while the rooftop is beautiful, there are no views and it gets pretty cold. Their service is really fantastic and our waiter came to let us know when he went on a break and introduced us to the new waiter that would be filling in. 

Our food was delicious and so were our drinks. However, we prob won't order the mushroom appetizer again. You get 4 rock solid mushrooms that don't have much flavor. The pasta and scallops were incredible. 

They also have season inspired drinks if you're not into wine. Their wine is incredible however, priced higher than their specialty cocktails."
40,Eataly Boston,5 star rating,7/19/2021,"Perfect, there is nearly too much to love and there is plenty to take home be it in the car, or on the plane. It's expensive but it's such a great, curated collection of Italian love, that you just have to LOVE IT. I haven't tried every dining option preferring to grocery shop for a later picnic or the pantry."
41,Eataly Boston,5 star rating,1/14/2022,"I've heard so many wonderful things about Eataly, so I was excited to finally get to experience it in Boston. Reservations for 2 on Friday night were easy, staff was accommodating, wine list was lovely with broad choices and good descriptions, food was delicious! It's black truffle season with many options to include with meal. Bread and olive oil was hearty, but we added the bruschetta and calamari as starters! Barely made it through the pasta to save room for dessert. Open floor plan in the middle of all of the Eataly shopping areas in the peak of Omicron, but it was fun and lively and felt safe!"
42,Eataly Boston,3 star rating,3/25/2021,"Food: 3/5 but I really like the concept of Eataly and the fact that there are so many offerings to try from!

I'd recommend going there for their cheese & meat selection- seems like a great place to making your own charcuterie & cheese board.

The pizza is nothing amazing, but it is pretty good.  Not warm though.  The Limoncello was enjoyable."
43,Eataly Boston,3 star rating,3/4/2021,"I've only gotten take out so I can't speak on anything but that. I will update when I visit in person.

This is a good spot for cheat day food. 
I've had the agnolotti di coniglio, tiramisu della nonna, patate fritte, profiterole al caramello salato, cotoletta Alla Milanese (and a bottled limonata)

The desserts were to die for! So flavorful, not too sweet and the right amount of fat content on the tongue. (Again, it is a cheat day).

The Milanese cutlet was dry and disappointing. Having spent lots of time being Italian mothered where I learned to love this dish, I can give you an address to a place where you can get East Boston's (and maybe Boston's) best Milanese cutlet. I guess you can't beat home cooking. While you're in East Boston, you might want to pop by Rino's. I assure that you won't be disappointed with the food. The parking situation is a whole other story. 

The agnolotti di coniglio was edible but lacking in much craved flavor and texture. This may be because it was cold and I warmed it up in the microwave. This might have been more palatable if it was eaten when freshly cooked. 

I wish restaurants would consider what travels well and heats up well in microwaves (because I know I'm ordering in to avoid cooking and dirty dishes) in planning their delivery menus."
44,Eataly Boston,5 star rating,12/8/2021,"Great merchandise, food samples, Italian food..overall great to walk thru albeit slightly pricy.

Wonderful experiences here, always."
45,Eataly Boston,4 star rating,12/7/2020,"Can't wait to return for another proper visit after Covid. It's truly an experience. Great place to bring tourists that are visiting and you can enjoy as well. Wine tastings and lots of sampler stuff. 

Before you eat make sure that you walk through the entire store. There are tons of options for food and drink here. Also great options of food you can take home and hard to find Italian items.  Cheeses, wines, cookies, cured meats, freshly prepared pasta, sauces, and even flour for baking and making your pasta at home. Don't forget the coffee."
46,Eataly Boston,5 star rating,10/4/2021,"Had an amazing meal and the best service  in EATALY Boston !   From the hostess to the manager. We sat at the bar and Ronnie was our waiter !  He created  an amazing experience for my husband and I ! Very knowledgeable, fun and entertaining.  
Will definitely return on my next trip to Boston.!

Love from NYC"
47,Eataly Boston,3 star rating,10/3/2021,"Really. After a nice meal with friends. Lovely service and a $350 check - the people who stamp the parking rudely demanded to see the receipt which had been left at the table and
Initially refused to validate my parking. Sunday night. Not full restaurant. $350 check and I had to prove I'd eaten in the restaurant to get a parking validation. Rude. Snippy and uncalled for. Bad form."
48,Eataly Boston,4 star rating,9/15/2021,I have been to Eataly many times. It's one favorite places to eat at Backbay. They serve amazing pizzas and pastas. But my favorite is the cannoli. It is the best cannoli you can get in Backbay area. Definitely recommend this place to satiate your Italian craving.
49,Eataly Boston,5 star rating,12/22/2020,"Found this place within the mall. I was roaming around and I figured let me go in here to check this place out. I felt like I was in Italy. With so many different things to purchase. They had a station where you can purchase fresh pasta and have it made fresh. They also have several other sections such as a dessert section, pizza, and also cheese. This is just a few that they include however, there are more to choose from. One aspect that I like about this place is you can get everything fresh. I also love how they had a large variety of cooking oils. I would definitely make this apart of my list for my next visit to Boston!  I purchased fresh pasta with truffle oil and cheese. I also had fresh cannolis made for me. Great place!"
50,Eataly Boston,5 star rating,6/15/2020,"I love walking around here, it's great to look at the constantly changing food items and household goods (pasta shaped oven mitts whaat!), sip some wine, have some espresso, and perhaps have a lazy lunch. The store is extremely well decorating and changes with the seasons. There are so many perfect gift ideas, such as panettone around winter, delicious olive oil year round, wine of course, and various cute kitchen items. 

The restaurants are all amazing! I absolutely adore Terra for a nice long dinner with family, and the patio for a great aperetivo hour or a date with spritzes and small plates. The tiramisu is SO GOOD!! Special kudos goes out for all the care taken during the pandemic- everything is sparkling clean, all staff wearing masks, and all tables (outdoors of course) 6 feet apart and with digital menus."
51,Eataly Boston,5 star rating,1/11/2022,I love this place. I feel like I'm in Little Italy. I love their large selection of cheese and crackers.
52,Eataly Boston,3 star rating,1/2/2021,"I do like Eataly for fun little gifts, and it's a great place to take tourists. Being from the West Coast, Eataly is something I have never heard of before, so it has always been kind of a ""special"" place to go for me. So, it is nice to go to for speciality items like unique pasta, sauces, treats, etc., but I find it rather unorganized. It's a bit like a maze inside, and hard to see what your options are for shopping if you aren't familiar with the layout of the market. It's also slightly cramped. I wish they had more local items, but I have to give them props for labeling New England specialty products with a big ""LOCAL"" tag. 

All in all, I think it's worth going to if you've never been before or if you're planning to make an Italian dinner, you may find something you like!"
53,Eataly Boston,5 star rating,11/12/2021,"I went to eataly with some friends for a happy hour and it was so much fun! They have a variety of wines and cocktails and we split a charcuterie board. They also have a large selection of meats, cheeses, wines, pastas, desserts, and basically everything you could want!"
54,Eataly Boston,1 star rating,1/27/2022,Very rude staff. They were not understanding at all to my disabled husband. It was extremely embarrassing and felt uncomfortable with how we were treated. Please don't support this business if you respect everyone should be treated the same.
55,Eataly Boston,4 star rating,8/8/2021,"My friend and I recently visited Il Patio at Eataly before a concert at Fenway Park. It was the perfect night to sit outside and enjoy the weather! We decided to split Fritto Misto Di Mare and Pizza Alla Parmigiana. The first dish was a mix of calamari, shrimp, and clams, which were all tasty! The one downside to this dish was that more than half the crate was filled with potato chips and there didn't seem to be too many shrimp and clams. The pizza was delicious. It reminded me of a pizza I once had in Capri, Italy. It definitely had an authentic Italian taste! We will definitely be back."
56,Eataly Boston,1 star rating,10/19/2021,Horrible restaurant. The food is disgusting & the service is deplorable. I've had better Ragu that taste better than this restaurant. Plus the staff and employees are very racist and only cater the to white people. People please avoid this place at all cost.
57,Eataly Boston,5 star rating,11/22/2021,"Eataly is a very lively place. The servers are nice, courteous, and friendly, and the Butternut squash soup tastes great. On my first night in Boston, after a long flight from LA, I was looking for warm soup to help me get rid of my exhaustion. Those folks at Eataly are amazing."
58,Eataly Boston,1 star rating,12/19/2021,"This is about the grocery shopping experience. We still love food from their restaurants. We do grocery shopping in Eataly but in the recent months, their quality control is not in place. They were selling expired baby arugula, packaged mortadella was discolored, and a packaged cheese that we buy every other week (freshly cut over the counter was fine though) labeled to be good for months had molds all over when we opened after a few days we got. The most disappointing experience was from the meat section. We got chicken sausages and found out they were spoiled! This is not acceptable, especially their price is exorbitantly high for everything. Very disappointing."
59,Eataly Boston,1 star rating,3/22/2022,"Came in here with my white friend and as she was getting pizza to go, I took a quick sip of my hot tea and a worker from a completely different section came over and yelled at me like I was a dog or something saying I'm not suppose to eat or drink in there because I needed to keep my mask. Didn't make sense to me as I saw another non POC customer across the room from me without a mask on one of there workers in the back also didn't have their mask on. This was my first time ever coming into this overpriced establishment and I would never return. My friend, whom I mentioned is a white woman even told me that the worker didn't need to bark at me like how she did and give me so much attitude even after I apologized and said I was unaware of the rules because I see others not following them in the store and she just rolled her eyes at me and walked off. Very rude and disturbing, I didn't purchase anything from there due to how I was treated."
60,Eataly Boston,3 star rating,8/19/2020,"I get it, it's Covid times.  But that's not an excuse for really bad service.  We had to ask three different people for peppers.  Our food was cold by the time we got it.  We couldn't get any extra silver to serve with.  Every single thing was a struggle here.  The dinner was good but we had to pile up our appetizer plates and move them to the side so we had room for our dinner plates because no one picked them up.  It was a mess all around."
61,Eataly Boston,2 star rating,12/3/2021,"Food was good. Service was sufficient but pleasant. Unfortunately, small portions and well overpriced. Water salad and a small pasta dish was $50 with tip. In Italy a portion of pasta this size is an appetizer."
62,Eataly Boston,2 star rating,10/17/2021,"We stopped at Eataly for a late lunch Saturday afternoon and ordered the fixed price, 2 course meal. Appetizers / salads arrived after a short wait. One pasta entree arrived after a longer wait, and we waited at least another 30min for two chicken entrees. The wait staff were very apologetic and the manager offered a dessert, but at that point, we just wanted to leave.

However, the salads, pasta, and chicken dishes were very good. Recommend not opting for the black truffle surcharge: there was no truffle fragrance presumably from fungi older than 2wks or so.

The specialty markets in Eataly are impressive: the butcher has the best dry-aged steaks, the cheese and salami selections are amazing, with both US and imported options."
63,Eataly Boston,5 star rating,5/14/2021,"So darn good! Granted the wait to eat was a little longer than preferred, even with a reservation, but it was so worth it. The food is fantastic and we dined on fresh pasta and veal and pizza. After we were done we went and spent way too much money in the actual store as we stocked up on past and cheeses for home. It was amazing.  The place was jamming with people and we were so happy to leave full and looking forward to more good food at home. Love this area of Boston as well and it is perfect."
64,Eataly Boston,1 star rating,11/6/2021,"My friends and I got their ready made foods and it was honestly really really horrible.
I got lasagna and it wasn't even lasagna??
So normally it's sheets of pasta with layers of stuff right?, but this was a ton of strips of pasta formed together to mimic lasagna?? It was very funny honestly lmao.
 also it was just horribly bland and a bad mushy texture 
My friends couldn't even finish their food and man this would be tolerable if it was some other grocery store but this was hella expensive and everything else about the place made it seem that this would be good quality but womp womp my friends and I took that L 

Im sure their actually food stands are nice (hopefully) but they were all closed so we didn't try anything from there"
65,Eataly Boston,3 star rating,8/15/2020,Large Italian themed market & restaurant center! Markets mostly overpriced specialty food! But that's what specialty foods are! Just tried the pizza restaurant. Food was above average. Gillato stand was closed which was a downer.
66,Eataly Boston,5 star rating,10/5/2021,"My wife and I headed out to Eataly this past Saturday night and had some of the most amazing pizza we've eaten in quite a while.
Our night was topped off when we decided to sit at the bar for some after dinner drinks....not only were the cocktails sensational but our bartender, Ron, had us in stitches the whole time we were there. What a character!
Definitely one of Boston's best. Hands down.
Made our night that much more memorable!!"
67,Eataly Boston,5 star rating,10/3/2021,We had a great time at Pizzaria with our server Maria who helped us pick very tasty drinks!
68,Eataly Boston,4 star rating,11/11/2019,"High class Italian eating and shopping, and this was quite the treat. 

Little did I know they have a location in other big cities, but this is not Olive Garden I am talking about here, so I can write about this one and not feel guilty about it. 

The food here is not cheap, but getting the $18 two course meal really paid off. It comes with an unlimited amount of bread, which tastes fresh and delicious. The pasta is also superb (I ordered the spinach and ricotta ravioli with the beef carpaccio). Yes the plates are a bit on the small side (but not too small), but the experience and smells that you go through when you come in just take you to another level. It took me a lot of restraint not to buy the whole store because I would have if I had the strength, money, and power to do so!

It is located right inside the Prudential Center, a high class mall reminiscent of Tyson's II in DC. But this one is better laid out and has less foreigners rummaging through to find the perfect deals. 

I totally recommend coming to this shop/restaurant and getting yourself a hearty dinner. This is what Back Bay is all about, this, right outside downtown! Get on the Orange Line and get your butt out here, now!"
69,Eataly Boston,4 star rating,7/23/2020,"We were wandering around Boston and in a pasta kind of mood. Initially, we were just browsing because we were thinking of buying the ingredients for a pasta dinner but then I noticed they had a nice restaurant set up and some great sounding pizzas so we wandered over and the host got us a table.

My one gripe is their QR code menu refused to work. I kept trying and it never opened. Even the waiter helped with no luck. Eventually, after trying probably 5 times, he offered us paper menus. Once we said it wasn't working I feel that the menus should have been offered. 

The menu isn't huge but has some really cool sounding items. We ended up going with a pizza with sweet sausage and mushrooms. Word of warning - the pizza is delicious but not huge. If you're really hungry it might make sense to order an app or salad because between the two of us we walked away loving it but still hungry. The bread they gave us before the meal was just so so and the dipping sauce didn't taste mixed correctly so I didn't have more than a bite. The water they gave in the bottle was warm - I think they probably want you to order sparkling and that's by design. Our waiter never checked to see if we wanted more water (we did) and kind of just threw the bill when we were done. Gave me the impression that since we weren't ordering a lot or alcoholic drinks we weren't as valued which I see sometimes and really dislike. For comparison, the table of young girls near us had a ton of drinks and food and he went over to them at least 7 times while we ate and never saw him again. 

Four stars for the food but the service really was pretty lacking. Not sure we'd eat in again here."
70,Eataly Boston,5 star rating,1/26/2022,"Excellent food, great atmosphere, selection superb, convenient parking with discount validation.  Many options, so call ahead or look on website to investigate choices.  It makes for a fun evening."
71,Eataly Boston,5 star rating,10/5/2021,"I don't remember what I ate, I was so busy trying to get settled coming from out of town. I had a great drink and wonderful conversation with Ron. He is a keeper."
72,Eataly Boston,5 star rating,7/20/2021,"i want to live in eataly. 

the pizzas we ordered were amazing and i spent more time looking at everyone else's food and salivating than looking at my own mother. every night since, i've dreamt of these two delicious pizzas and how to return for another meal. 

the shopping and grocery area looked amazing- all of the fresh pastas and meat made me want to move to boston for that alone. 

papa john's has been forever ruined thanks to this pizza."
73,Eataly Boston,4 star rating,6/25/2019,"What a great accident to run across Eataly in the Prudential Center. The timing was perfect too since my daughter and I were starved after touring. 

One may want to call this the Prudential Center food court. However, that would not serve it justice since it so much more and has an identity that's truly Boston. This is a destination for locals and tourist alike and not what I first would have thought being a tourist trap.  

Expect busy especially during lunch rush with all the area offices. There are stations within the Eataly such as coffee, pizza and ice-cream. But there's so much more like the best deli in probably the entire Boston metro area tucked in back. Even houseware items. In the center is an upscale sit down Italian. The dishes I observed on tables looked marvelous. 

My daughter and I had slices of pizza from an eye popping assortment of over probably 10 varieties.  I got a slice that resembled a salad, my daughter a pepperoni. Both scrumptious! The staff was friendly. Expect higher end on the cost, this ain't no Sbarro's Pizza. 

Then we moved onto ice-cream. They will provide samples of anything you like. I got a caramel variety, my daughter too! The staff smiled and was friendly. It was a bit awkward that a male manager scolded a staff in front of us for not wearing a hair net.

This is distinctly a Boston creation and a destination worthy of checking out when in the area."
74,Eataly Boston,2 star rating,7/14/2021,"Had two ten-dollar sandwiches in our group, the caprese and the roasted chicken. Neither were any better than at a gas station, very little flavor. No detectable arugula flavor in the ""arugula pesto"" just greasy. They sure do know how to make a menu SOUND appetizing though, I'll give them that. Crammed tight enough in the cafeteria style seating that mine at least picked up a little flavor from the heavily perfumed woman behind me. Not really what I was looking for though. Will not be back, what a waste of prime real estate. Their grocery store may be good but their food is sub-par."
75,Eataly Boston,5 star rating,4/8/2021,Tried the Margherita Pizza and it instantly took me back to my eurotrip. 11/10 would recommend and will be coming back to try others
76,Eataly Boston,2 star rating,6/29/2021,So overpriced! We won't because my kids wanted some pasta. Not the same experience as NYC. Portions were tiny yet so expensive. Quality of food is good but we're not at a fancy restaurant.
77,Eataly Boston,3 star rating,8/26/2021,Food was bland and service substandard. The seem to have a good variety of products tho. Over priced.
78,Eataly Boston,3 star rating,8/15/2019,"Eataly encompasses the whole market that includes a bunch of Italian restaurants inside. Overall, the entire place was pretty packed since there was a conference going on nearby. The quickest line was for the sliced focaccia pizzas. We were on a time crunch and decided that would be the best option. 

I got the funghi pizza and it was very, very mushroomy. Every bite was filled with mushrooms. I did get a little tired if it towards the end. On the plus side, the texture of the focaccia was nice and soft. If you're looking for an easy, quick bite this place will do the trick."
79,Eataly Boston,1 star rating,1/1/2022,"I stopped at store to purchase some Italian chocolate and entire shelf had a tag displaying  specific price but the item rang at a higher price at the register (33% higher). So, I asked to speak with a manager who I showed the product placement on the shelf and the corresponding price listed for resolution. The manager AGREED that the price tag was incorrect, immediately removed the tag from the shelf (because it was wrong), but REFUSED to honor the price that was on the shelf for my purchase. In disbelief I asked multiple times because she was agreeing with error but continue to say that they would not price match. It was like ""sorry it had the wrong price but it is what it is!"". Please note although this was a small price difference and understand that errors do happen, the management team should have taken the proper action and honored the priced as DISPLAYED, at a minimum. It is not about the small dollar difference but about what is right: accurately displaying the product's price and treating your customer the right way. This was an extremely frustrating experience and they made me feel shameful for asking for a correction that is in my right as a consumer. Love the restaurants at this place but will never return given today's  event."
80,Eataly Boston,5 star rating,5/31/2021,"Delicious Italian food. Was the first time trying the chain and was very impressed with how fresh the ingredients were. Pasta aldente and delicious. Had the pasta with meat sauce and the mozzarella with cherry tomatoes, basil and olive oil. Will be returning for more dishes..."
81,Eataly Boston,5 star rating,10/5/2021,Great experience overall. Great food. Great service. Ronnie the bartender kept us all laughing-and I don't even drink!  We will be back for sure.
82,Eataly Boston,4 star rating,7/23/2021,Came here for happy hour and made a res for the patio. Do make a res as it books up quickly and walk in may be difficult. Great patio seating and they serve bread and service was great. The oysters were also beautifully shucked from Martha's Vineyard. Overall one of my favorite HH oyster place in town
83,Eataly Boston,5 star rating,9/1/2019,"I know it's super touristy (reminds me of a Disney-fied Italy) but I come here every time I'm in Boston because:

It's fun, looks great, and good people watching.
I like to go with a large group of family and find something for everyone - the kids and the seniors. 

We usually graze at the grab and go type places or have oysters at the wine bar and move on to sitting down for dinner at the pizza and pasta place and then walk through the market afterwards for gelato or pastry. 

I have tried the salumi/mixed Italian cold cut appetizer, pizza and pasta and they are pretty solid. I prefer the pizzas over the pastas as the pasta dishes did not taste seasoned enough for me. The cacio Pepe is sadly bland. And it is pretty expensive all around especially the market items.

That's why I think the food is around four stars instead of five - the pasta dishes are mediocre and the prices are high. 

But for a rainy day in Boston or a snowy day in Boston or an unbearably humid day in Boston check it out. Since it's inside you'll be protected from the elements and your belly will be happy."
84,Eataly Boston,5 star rating,8/6/2019,"I came here three times during my short (four day) trip to Boston.

This isn't the first eatily I've been to, I've been to both of the locations in New York.  If you've been to other eatily locations, it's pretty much the same except the restaurants and coffee bar is slightly different.  

I loved the coffee bar at this location! Or at least, the pastries they sold there.  The first day I visited, I got their chocolate and custard croissant.  The next day, I got their burnt wheat and white chocolate croissant and I definitely recommend both !

They can be a bit slow at preparing the coffee so be prepared to wait if you order a drink.  

Walking around the first floor, you can get cheese, produce, fresh pasta, as well as a variety of other foods and goods to bring home.  There are also many take out options such as pizza, sandwiches, and salads.  

They have three restaurants within the market. I tried Terra which I will review separately on their Yelp page (: overall, great place to go whether it be for a sit down lunch or to grab a quick bite to go!"
85,Eataly Boston,4 star rating,2/12/2019,"I just love walking around in this store! It has variety of Italian goodies from raw food to canned goods! So much selections of pasta too which Italians are known for. This store is located at the prudential center and it's so convenient since there is a station right in the building. They have sale sometimes so I take that opportunity to buy something. They are a little bit pricey but the quality is worth it to buy if you are the type that invests in to something like this. They also have restaurants inside that you can sit and eat with friends, a gelato area and hug selection of wine which you can also enjoy while at the restaurant there. It's busy most of the time but when it's almost closing it gets a little less crowded. 
I always come back to this store so till next stop!"
86,Eataly Boston,1 star rating,10/6/2021,"Went over expecting a wow experience, first time over and last so far. The food was so dull, no color no flavor at all, lack of seasoning and so overpriced. For the location should make an effort on innovate."
87,Eataly Boston,4 star rating,4/7/2021,I love Eatly! I went to some great in-person events before the pandemic started and I've really enjoyed the virtual classes that they offer now. The virtual tiramisu class was very fun - they sent us the meal kit the day before and a lovely wine pairing. My mother and I are doing the terra dinner virtual class next. I also ate outside at their patio restaurant and they did a great job complying with all the safety measures.
88,Eataly Boston,4 star rating,6/17/2019,"We loved the Eataly in Chicago, so we decided to come to this one while visiting Boston. It's pretty much the same concept, with various stalls that serve gelato, seafood, meats, cheeses, etc.  It also serves as a grocery with fresh vegetables, pasta, etc.  

Prices are a little on the higher side, but not too egregious. I ended up purchasing some American wagyu coulette from the meat market here since there was a sale going on. Cooked these for dinner and they were excellent. Not as fatty as other wagyu I've had but still awesome. 

One big issue I had with this version of Eataly is that it's WAY too cramped. There's too many narrow pathways that lead to overcrowding, especially near the entrance."
89,Eataly Boston,2 star rating,1/31/2020,"I visited the location to find a wine new to Eataly USA. One of my friends is the producer and made a post saying that his wine was now available across all US stores, including Boston. 

The wine manager I spoke with when I arrived tonight said he had never heard of it, and was quite rude. He just didn't seem to care that I had come all the way into Boston to find this particular Italian wine, which is incredible. It's even featured on Eataly's website for Valentine's Day!

I was also a bit disappointed he didn't take down my name and gave me a call when/ if the wine should arrive.

Totally unpleasant experience here!"
0,Bootleg Special,5 star rating,2/18/2022,I lovee Bootleg!! The food is amazing especially the seafood! My boyfriend went for the first time with me on valentine day & he loves it (he's a very picky eater). The urban/culture low lighting setting gives off a romantic/private setting & we Loved it! Definitely try this place!!
1,Bootleg Special,5 star rating,2/24/2022,I will totally be back! Very nice place cozy and comfortable and excellent customer service.
2,Bootleg Special,5 star rating,4/5/2022,"Came here on a Sunday morning for a birthday brunch. Had the oysters, beignets, cornbread to start. Cornbread was ok (no one at the table loved the bits of corn in it). Oysters were perfection, as were the beignets.  Everyone at the table agreed the bootleg Benedict I ordered was some of the best they'd ever had- HIGHLY recommend. Strawberry soufflé pancakes were ok but very sweet (order for the table to share) French toast was good. Standout dish would be the garlic noodles also. We got a app but they have a dinner and brunch version I would 1000% get again. 
Ambiance and service were top notch and they even let us sit a little longer than our allotted time so be sure to watch you clock because it flies by! 

Their signature passion fruit mimosa was the fan favourite of the table also. I ordered a French 75 which was also done well!"
3,Bootleg Special,4 star rating,3/13/2022,"Last time I came here for brunch was years ago and I remember I had a good experience with good food. Came here again recently this time for dinner. Such a hip and trendy spot. It almost reminds me of a speakeasy because the outside is so lowkey and nothing special. But as soon as you walk in, the atmosphere is so lively and has lots of New Orleans-type vibes (which I think was the goal of the restaurant). 

We ordered a few plates to share including the squid ink fried rice, garlic noodles, lobster crab mac and cheese, and crispy wings. Everything was super tasty and we all enjoyed it, but it wasn't quite a ""WOW"" in my opinion. The fried rice, garlic noodles and mac and cheese are listed under ""social plates"" on the menu so I assumed it would be big enough for a group of 4 to share, but honestly I thought it was pretty small and seemed like it could be a portion for 1 person. The taste itself of each dish was really good, my favorite would probably be the squid ink fried rice, but overall as a whole the food wasn't anything to really rave about. 

Drinks were delicious. I had the mandarin mule and almond blossom. Just sweet enough for me! My boyfriend had the law of motion, and if you're looking for a super strong drink, get that one. Overall had a good experience here~ very trendy restaurant with excellent cocktails. I would come back agajn to re-try the brunch, and get more cocktails!!"
4,Bootleg Special,5 star rating,3/5/2022,"As others have commented, from the outside it looks like the restaurant is closed but once you go inside the decorations and interior design looks great. I made a reservation on Yelp for a Sunday night dinner with some friends.

For drinks we got the Buddhist Tooth (Japanese Whisky, Honey, and Soda), Mandarin mule (Vodka, Lime, and Ginger Beer), and a gin and tonic. The drinks were good and came out very photogenic.   

For appetizers, I would recommend the crispy wings with chili butter glaze, chicken under a brick pinchos (essentially chicken skewers), Thai basil garlic fries (comes with a really good creamy sauce) and easy street corn. Each of these dishes were fantastic. 

For sharable entrees, we got the signature garlic noodles with shrimp and the lobster-crab mac and cheese. The noodles were good, but I would not recommend adding the shrimp since we paid $8 to only get 4 pieces of shrimp. 

For dessert, we got to the five layer chocolate cake that came with chocolate hazelnut sauce and raspberries. Surprisingly, it wasn't super sweet and was more dark chocolate which I love. 

Overall, come here for good food and a great experience and feel like you've briefly teleported to Louisiana."
5,Bootleg Special,5 star rating,2/26/2022,"Really cool place with a unique vibe. Delicious Cajun style seafood! The other reviews that say ""it looks closed but it's open"" are 100% true. 

Visiting Boston, I knew seafood was a must. The quality and taste of the food at this restaurant blew me away! Huge portions. The signature sauce is great but very spicy (and messy!) 

The best way to describe this place is a restaurant that looks & sounds like a club. The lights are dim, the music is bumpin' and the drinks are strong. The artwork is definitely cool and the bar is nice. Would recommend for a date night or night out with friends (not really a family dinner kinda place). 

Only suggestion for this place would be to make it known that you're open for business. The outside is dull, dark and looks closed. If it weren't for Yelp I would not have found it."
6,Bootleg Special,5 star rating,2/24/2022,"We decided to go out for a weekday dinner and this was one of the few options available on a Monday night within a short ride of our hotel. We arrived to an inconspicuous looking building on a corner next to a CVS and immediately thought: this is a bar.
Until we opened the door. The restaurant is completely incongruous from the outside but on the inside, it's dark, moody, and very modern. Think a lot of metal, leather, and concrete. 

We were seated in the back next to a long curtain leading to the back- is there a club back there! We will never know. All I know is that there was an unfortunate draft coming through those curtains. 

We were very impressed by the menu and ordered a variety of small plates including the spicy scallop tacos, the steak tartare, the roast Brussels sprouts and cauliflower, the street corn and the garlic noodles. This is precisely how to experience this menu- try it ALL! We ran out of room before finishing the elote (street corn) buy everything was DELISH.

The garlic noodles were HOT, well seasoned and soothing. The steak tartare was perfectly medium rare, the sauce was Asian inspired and the crunch of the sesame seeds in the marinade completed the experience of each bite effortlessly. The elote was excellent and authentic. I loved every bite. The roasted veggies were crisp and well seasoned and not greasy, which was delightful.

Lest I forget- their wine pairings are PERFECTION. I had the California Pinot Noir and it paired to perfection with the steak and garlic noodles. My friend tried a sake and it was quite lovely with the scallops and elote. 

Though we were reaching the top at this point, we had to try dessert. The beignets AND the chocolate cake. We demolished the beignets, which were not QUITE as puffy and light as a Cafe du Monde beignet but WERE authentic, hot, well flavored (not sweet) and coated with just the right amount of powdered sugar to be delectable. We were exhausted and didn't want coffee but these would be ideal accompanied by some chicory coffee.

We took the chocolate cake to go but it was also delicious. Paired with fresh, ripe raspberries and espresso powder, it was THE PERFECT midnight snack lol."
