,Name,Rating,Date,Review
23,Zume's Coffee House,4 star rating,2/28/2019,"Great little coffee shop with friendly service and good snacks. Coffee is full of great flavor, molasses cookies are incredible and the service is friendly. They have good little seating areas with local art on the wall. Nice place to spend some time."
24,Zume's Coffee House,2 star rating,1/13/2019,Coffee is okay. Sometimes it tastes burnt. Ordered a breakfast sandwiches that was really tough to eat. The bagel was definitely not fresh.
25,Zume's Coffee House,5 star rating,5/27/2019,"Been living in Charlestown for 30+ years and this place is legit. If you have kids, it's perfect. The nitro coffee is amazing and all the food is delicious. All the ""poor service"" reviews are BS. Support local business!  Can't miss."
26,Zume's Coffee House,5 star rating,4/25/2019,"You'd be hard-pressed to find a better breakfast sandwich with an english muffin. I got the sausage egg and cheese and it was a total knockout. It's essentially a Portuguese EM, fluffy and moist. Incredible."
27,Zume's Coffee House,5 star rating,4/23/2018,"The 5 stars is for their version of an English Muffin . More often than not I have to use a condiment on breakfast sandwiches due to the bread being so dry . I have now gotten the sausage breakfast sandwich three days in a row and each day it has been consistent . I'm a simple coffee girl . I just like black iced and they provide that at a decent price and not tasting burnt . I just moved in around the corner so I will pick this over Starbucks , only minus is it's very limited seating and it's usually full"
28,Zume's Coffee House,2 star rating,8/29/2018,"I really want to like this place but I can't. 

On multiple occasions I have been treated rudely by staff. The least of which has been eye rolls when ordering as I am not completely familiar with the menu. The worst is when I asked for a ""regular"" coffee as many small coffee shops have a regular and large size and getting rudely asked ""well, what is a regular?"" The staff here could save a lot of time and energy if they weren't so rude. 

Another problem I have is their hours. If they were open later I'm sure they would have more customers. I would rather support a local business like Zume's but if they make it difficult for me I can just use my drip coffee machine at home."
29,Zume's Coffee House,5 star rating,11/8/2018,"My girlfriend and I were staying in Charlestown and this cool little place was right down the street.  The staff is great! We had some cool conversation waiting for my coffees.  The Incredible Hulk singing ""Thriller"" on Halloween made my day!"
30,Zume's Coffee House,2 star rating,6/25/2018,"I really can't wait until cafe Nero comes to Charlestown and runs this place out of town! I have been there 3 times since it is right down the street from where I live and the 3rd trip will be my last.  So, the first time I went to Zume's I wanted a cold brew which they did not have, even though every coffee shop in the city including Dunkin Donuts now has cold brew. The second time I slept in on a weekend day and was craving a breakfast sandwich- well this is the only coffee shop I've ever heard of that does not serve breakfast past a certain time( like after 10:30 or 11am). I decided to go back because i was excited to hear that They finally served cold brew. So I went in and ordered a medium- $6.26.  I honestly thought she was kidding. Needless to say, I will not be back . It's too bad because it is a great space in a great location!"
31,Zume's Coffee House,5 star rating,12/19/2019,I wanted to try this place for a while and it didnt disappoint! The coffee was delicious and fresh. I got a breakfast sandwich and it was great. I highly recommend Zume's!
32,Zume's Coffee House,3 star rating,5/8/2018,"Just Okay

We wanted a cup of coffee and a few minutes to relax, so we popped in here.  While there was certainly wrong with anything (except the wi-fi), there was also certainly nothing memorable the place.  The service was adequate, the coffee was decent, the seating was comfortable, and the wi-fi didn't work."
33,Zume's Coffee House,3 star rating,5/10/2018,Stop by today for lunch. Clean quiet atmosphere in this coffee house. Staff was very helpful and ready to take my order. I purchased a lemonade and black iced tea. It was awesome! The cranberry and chicken salad was also awesome except for the small bone that pierced my tongue.
34,Zume's Coffee House,5 star rating,8/8/2016,"Good coffee and the pastries are amazing really tasty and fresh not super sweet I think they have the right amount of everything, the staff is always nice and patient if you are trying to decide what to order, the vibe in the place is chill and it welcomes you to stay and relax I recommend it if you are around !"
35,Zume's Coffee House,2 star rating,12/9/2017,"Poor service 
Had to argue to get a simple drink the way I like it 
Not even a simple thank you 
Rude in a word 
Coffee marginal at best 
Atmosphere okay and comfortable"
36,Zume's Coffee House,5 star rating,8/22/2018,"Comfortable chair, great coffee and breakfast sandwiches and pastry.  Relaxing and laid back. Friendly staff."
37,Zume's Coffee House,5 star rating,5/23/2016,"Zume's is the best.  Coffee is consistent and good.  Customer service is great.  I highly recommend their baked goods and menu items.  I enjoy the egg and cheese bagel- without cheese, add ham and extra egg.  It's under $5, what a deal.

The chocolate chip cookie is like crack.  Sometimes I wish I had never tried a chocolate chip cookie from Zume's.  But I did, and now when I want to treat myself I get them.  They are huge, about 3-4 times the size of a normal cookie.  I like to enjoy 2 at a time.  Soft chewy center, large chunks of chocolate, and they are huge."
38,Zume's Coffee House,4 star rating,4/25/2014,"This is just what Charlestown was lacking; a laid back place to sip your latte and read or chat with some friends. Aside from the delicious coffee, this place is aesthetically pleasing with it's modern industrial feel. The artwork adds character and shows the connection to the community.

As an animal lover, it is great to see everyone gather with their pups outside, as Zume's shows their 4 legged friend support! All and all,  I am a lover of independent coffee shops and this place does meet everything I like in them. 

The only thing I wish is that they were open later at night. But being in Charlestown, the foot traffic may not be worth the extended hours! 

Keep it up guys!"
39,Zume's Coffee House,4 star rating,6/9/2015,"This is a cool little neighborhood place, where the look, right down to the pastry cases, definitely is equipped like McBucks, but that is where the comparison stops. They have fantastic baked goods, and a sizeable hot breakfast and sandwich array that comes out of a kitchen, not a Star-Trek-Meets-Suzy Homemaker convection warmer.  The coffee?  Very very good.  The only reason I drop it a star is because they have a ton of people working there, but when the coffee bar is slammed, and it's slammed, management only has one barista on? The place is packed as it's one of the few good breakfasteries around, so tell Scrooge McDuck to come up with a touch more cash for another pair of hands on the bar, please."
40,Zume's Coffee House,1 star rating,9/15/2017,"Had a very negative experience at Zume's. Went in for a coffee and food with friends midday after stroller bootcamp at the monument. We had two strollers between the four of us for our 3 month old babies. 

After ordering we were told that the stroller situation has been a bit of a problem there. They have implemented a no stroller policy recently and next time we cannot bring our strollers in.  We drank our coffee and before we were heading out another employee told us that we had to go outside and we cannot stay with our strollers and there is even a sign on the door. I informed both of the women that this was discrimination and we will not be returning.

How is this right? There was plenty of room for other customers to get by. Who will they discriminate against next? 

We live in the city... would they be paying for a replacement stroller if it were to be stolen out front? How can they expect a mother with young children to get her kids and belongings out of the stroller and come in and order...that is not feasible. 

I am all for supporting small local businesses but not when they mistreat their customers. Good luck with Starbucks coming in right down the street. I am sure they would be happy to have the business of mothers with children."
41,Zume's Coffee House,1 star rating,1/30/2019,"They intentionally have no outlets, which as someone who works remotely defeats the purpose of a coffee shop. I totally understand not wanting people to take advantage, but having no outlets seems excessive and petty. Food is fine"
42,Zume's Coffee House,5 star rating,6/17/2019,Love the interior and the cozy cafe feel. I typically order a medium iced coffee and it is very good. The sandwiches are made to order and made with fresh ingredients. It's one of my favorite places in the Charlestown area.
43,Zume's Coffee House,1 star rating,4/26/2015,"Turkey wrap is awesome. Convenience of getting said turkey warp is not. My first visit, I attempted to order at 11:56 and was informed the kitchen doesn't open till 12. So I stood aside for 4 minutes so that I could get back in line to order. Second time I got there a few minutes before 3. Waited in line. When it was my turn to order, they said the kitchen closed at 3.

I would eat here again, but I will never go out of my way to do so. If I was starving between 1215 and 245 and happen to find self directly in front of zumes and it was too inconvenient to go somewhere else maybe I'd give them another shot. 

I have also tried the iced coffee. It's not really anything special."
44,Zume's Coffee House,4 star rating,12/16/2015,"I love this spot whenever I'm in the area and looking for a quick bite I like to stop by and grab the avocado turkey sandwich it's so delicious. I haven't tried their coffee but their chai lattes are really good as well if you are looking for an alternative. The staff is super friendly and loves answering questions you might have. 

This spot is quiet for reading and has comfortable lounge chairs, the only drawback is that they don't have outlets so if you are looking to get some work done on your laptop it's a great spot until your battery runs out of charge."
45,Zume's Coffee House,2 star rating,9/8/2018,"Love the products great coffee and breakfast sandwiches but super disappointed in the service. I asked for a shot of espresso over ice in a large cup. I'm pregnant so I nurse my coffee/caffeine all day and need to have sufficient water/ice with it to stay hydrated. They pulled a small cup so I said no bigger -- they gave me a medium and then tried to charge almost $5 for a latte!  I said the price/product was wrong when it rang up and long story short they charge by the cup size regardless of what's in it. They were completely inflexible with the policy, despite my pregnancy and urging, they would not budge nor would they explain the rationale behind the policy. I hate to write a bad review - blame it on the hormones - but this was very disappointing to me."
46,Zume's Coffee House,2 star rating,8/19/2018,"Unfortunately, I think this place is very over-priced. A large cold brew is 8.51 -- they told me it's priced so high because it's George Howell brand...however I went past the George Howell booth at Boston Public Market and a large cold brew is only 5.00."
47,Zume's Coffee House,1 star rating,8/23/2018,"I am a pregnant woman who has lived in the Boston area for years. I went into this coffee shop to support a local business, rather than going to Starbucks down the street. I ordered an ice coffee and sat at the counter and ate a chia seed pudding that I had purchased at a local juicery. Despite having bought a coffee, the owner kicked me out for having brought ""outside food."" Horrible experience, I will never be back and will not recommend anyone else to come here in the future."
48,Zume's Coffee House,5 star rating,1/11/2018,"I've been to Zume's many times and each time I go in I am always blown away. All the staff is polite. They have great non-lactose milk options for coffee. But, the best part has to be their breakfast sandwiches; specially their 'english muffin"". It's soft, dense and buttery, almost like a biscuit. My go-to sandwich is the sausage, egg and cheese on the english muffin. It won't disappoint!"
49,Zume's Coffee House,5 star rating,5/28/2017,I love Zume's!!!  I have been going there since they opened. The coffee is more expensive than Dunkin Donuts however the quality of the beverages and food as well as atmosphere make it something I like doing for me and my 
50,Zume's Coffee House,4 star rating,8/20/2017,A small intimate coffee house with friendly staff and delicious coffee. Their pastries are also very good. Despite being a neighborhood favorite Zume's frequently has a relaxed environment.
51,Zume's Coffee House,3 star rating,12/15/2016,Tried this place today instead of my regular Dunkin' Donuts and was pleasantly surprised. Really good coffee and quick service.
52,Zume's Coffee House,4 star rating,1/3/2015,"Great hot chocolate! I come all the way from Roxbury just for it. This is one of those rare coffee houses where the employees know your name and your order as soon as you step up to the counter. Fyi, don't go during the day on weekdays looking for a seat, all the moms with their babies crowd the place. I almost got taken out by a stroller once. Get your drinks and go, unless its in the evening by then all housewives are home making dinner lol"
53,Zume's Coffee House,3 star rating,5/15/2015,"Things I love at Zumes: the cookies (the best in Boston!!), the breakfast sandwich on English muffin, the baked goods (great muffins), and of course the coffee.  

But I wish they had more sandwich options.  They used to have heated ones but stopped.  Those should come back (especially in the winter months).  And I wish you could get smaller sized smoothies (the one size is just too big)."
54,Zume's Coffee House,3 star rating,9/30/2016,Coffee was solid and the baked good options looked decent but not overly tempting. Good for a quick drop-in.
55,Zume's Coffee House,4 star rating,10/23/2018,"Love that it's a 10 minute walk from my office. Coffee and chai tea latte has always been consistent. I've had their breakfast sandwiches and they're pretty standard. Staff can be a hit or miss, but don't let that turn you off. Just sip sip away!"
56,Zume's Coffee House,1 star rating,11/22/2017,"Espresso drinks are weak, service poor. After various purchases and complementing the owner/manger on the decor, I was treated rudely by her for a humble request (certainly no customer first attitude shown)."
57,Zume's Coffee House,3 star rating,10/30/2013,Wish they started serving lunch earlier for the working people. It can't be that hard. When the place is busy it is hard to hear them call your name. Food was good.
58,Zume's Coffee House,3 star rating,2/4/2018,"First of all, I support small businesses and want to see them thrive but Zume's customer service has been so variable - sometimes they are ok but more often then not (lately) they have been unwelcoming/rude- it def needs improvement ( esp now that Starbucks is open). As far as food items go, Some items are great (English muffin sandwiches, ice coffee) but some things are incredibly overpriced (iced cold brew). If you want to keep customers, improve your customer service!"
59,Zume's Coffee House,3 star rating,12/13/2017,"Great, warm coffee shop! Downfall is they don't don't have Apple Pay, outlets for a phone or computer charge and don't take Amex. I spend at the very minimum $50 a week for coffee and lunch while I try to do some casual computer work before or after work. Unfortunately they lose out on me as a customer and many more who are looking for the same. I wish they would add these amenities to stay in the game now that Starbucks is here..."
60,Zume's Coffee House,4 star rating,3/11/2017,"Solid and consistent coffee and food at every visit. I wish they had more seating, granted I go at peak times. My favorite are the Latte's, always on point and keep me going for the entire day."
61,Zume's Coffee House,4 star rating,8/27/2018,"I came here for a quick grab and go breakfast and gotta say they've got ONE OF THE BEST ICE COFFEE around!  I'm picky with iced coffee since I like it black and no sugar/added flavors, but this ice coffee has some good fragrances and taste making it so refreshing to have!  I would come here again just for the ice coffee.  And also the blueberry coffee cake :)"
62,Zume's Coffee House,4 star rating,4/12/2014,"I've been here a few times and have enjoyed their (excellent) desserts, (excellent) drinks - tea and coffee all seem creative enough and tasty, and (excellent) sandwiches.
This place is typical for a good local coffee house, nothing crazy. But it's cozy, I've always enjoyed my experiences, the staff, and the food has always made me happy."
63,Zume's Coffee House,5 star rating,9/4/2016,"Just discovered this place.   Very friendly vibe, comfortable armchairs, fast service, good latte, amazing looking food.   Wish I hadn't already had brunch.  I'll be back next week."
64,Zume's Coffee House,4 star rating,4/30/2016,"Great place for a coffee to go, reading a book or doing some work. They take credit card, have bar stools and comfy red reading chairs, and have yummy pastries."
65,Zume's Coffee House,5 star rating,6/24/2014,"Zume's always seems to make my day a little better. 
The staff is always nice, which you might think is standard, but it's really not in most places. It's a feel good local charlestown place and I always head over after Yoga. 

If you are looking for French Vanilla, ask for Hazelnut and Vanilla flavors."
66,Zume's Coffee House,5 star rating,2/12/2015,"Visiting the area, we decided to have lunch here. We got the chai latte and Hunky Monkey protein smoothie along with a turkey avocado ciabatta panini. Everything is DELICIOUS!!! I love the artsy/industrial design of the place, and everything on the menu is healthy. We will probably be coming back during our visit."
67,Zume's Coffee House,5 star rating,9/18/2014,"Zume's makes the best latte in the city. I don't know what their secret is but they are amazing.

I was hesitant to go after reading a few reviews about the service but I have never had a bad experience. 

The pastries are made in house and are fantastic. You have to try a cinnamon snail!"
68,Zume's Coffee House,1 star rating,5/25/2017,"As much hype as people give this place, I just don't see it! Ive been in a handful of times and have found that the coffee is very bland & watery, and that some of the staff (manager) is just very unfriendly. Hoping to have a more pleasant experience in the future"
69,Zume's Coffee House,3 star rating,2/11/2016,"No wall outlets. But friendly staff. Decent coffee, decent food. The inside is pretty cozy, and every time I've been, there's plenty of seating. It's a very typical coffee shop feel to it. It's a hard choice between 3 and 4 stars for me, but it's not much out of the ordinary. I wouldn't tell someone not to go, especially if you're looking for a nice little spot in Charlestown."
70,Zume's Coffee House,4 star rating,12/24/2013,"I love this place! I've seen a few Boston celebs in here so it must be good!  The coffee is always good and they have a great bakery display of yumminess. I personally enjoy the chocolate chunk cookie; definitely something to share. 

They only serve breakfast until 12 on weekends so you late risers should get there before noon. The egg sandwich is simple and delicious. 

Definitely try them out if you're in the area!"
71,Zume's Coffee House,3 star rating,5/15/2013,"This is a sold three star joint!  

I live within walking distance of Zume's and I have found that I prefer their lunch options over Sorelle.  While Sorelle may boast a larger sandwich menu, I find that the choices I've made in the sandwich category have been quite good.  Three standouts for me have been the Cuban, the Turkey and Avocado, and Chicken and Goat Cheese.  For breakfast, I am partial to the egg sandwich & the salmon & lox on a bagel.  Breakfast options can be a bit steep in price, though I find that I am full for a long period of time.  

I don't tend to like strong coffee, so when I do get coffee it does tend to be iced coffee in the summer.  In addition, I am partial to the Crimson Berry Iced Tea.  That is a fave of mine.  

Generally I get my stuff and leave.  As others have stated, many people do tend to camp out (perhaps due to the free wi-fi) and there is limited seating.  Since the remodel was done, I feel like there is even less seating.  While on the subject of the remodel, I feel like it became more industrial and austere in terms of the atmosphere.  The remodel did strip the place of some of its character, in addition it feels like the public space is smaller.  While I am sure that the work environment may be better for staff, for me that was a recognizable difference.  Though, all this doesn't bug me too much as I am a ""to-go"" girl.  

I do give the place props for showcasing local artists.  There's always new artists exhibiting their art, and you can't help but to check out the walls each time you come in."
72,Zume's Coffee House,5 star rating,5/25/2016,"I preface this with the fact that historically, i am a dunks guy so i've been told my coffee pallet is not to be trusted.  Sooo the goods...Staff is familiar and awesome!  The croissants are a small piece of a French heaven.  The Zumes light roast isn't weak but its grown on me and now I am starting to prefer a slightly stronger brew. (refer back to preface)  Idk if thats good or bad but its now my coffee of choice.  Finally, I enjoy all their food.  Obviously its a coffee shop and should be graded more heavely on the coffee but again, i dont have a coffee palett so for me to critique on that aspect would be remiss, but I couldnt see it not being delicious as the the americanos seem to fly out the door."
73,Zume's Coffee House,4 star rating,11/22/2013,"Had to try the English muffin and didn't regret it at all! The coffee was great too but I'm still addicted to DD. 

The layout of the chairs was a little odd to me... It's mostly sofas that line the walls with a small table next to each one, like I was waiting to get a foot massage. 

Worth a try!"
74,Zume's Coffee House,3 star rating,7/24/2014,There menu for lunch beds to be bigger and more kid friendly.but in the nice side there smoothies are delicious and very healthy .If I had known I would have definitely just gotten the smoothie.I suggest the protein blast
75,Zume's Coffee House,3 star rating,3/22/2013,"Came here to say I love Zume's as my local coffee shop. Nice strong coffee and their 10lb cookies are amazing! I strongly recommend you try them. 

I'm only giving 3 strars through as there are often a lot of ""campers"" who sit all morning. With minimal seating, this can be frustrating for people who do want to eat. I will say that I'm not sure there's much they can do about this though as I would assume asking people to leave is the worse of two evils.

The Roasted Vegetable Sandwich was pretty slimey too. Go with the Caprese!

Lastly, I think the renovations look great."
76,Zume's Coffee House,5 star rating,4/6/2014,"I love this place; not just because it's a 3 min walk from my condo, but because they have a great atmosphere, great product & awesome staff.
It's always packed I wish they stayed open later."
77,Zume's Coffee House,3 star rating,5/3/2016,"It's a really cool atmosphere but the coffee is just OK. Much prefer the actual coffee from Wholefoods across the street.  
One thing I do like are the breakfast sandwiches."
78,Zume's Coffee House,1 star rating,11/17/2014,"I've finally decided to bite the bullet and write a review. I've ventured to Zumes about 4 times over the last two months. Each time I have had the older lady or the older man which I expect are the owners of the establishment.  I have been less than pleased with their service.  They seem to be quick to judge and always huff and puff while they are working.  My latte was warm and was only filled about 3/4 of the way and the rest was foam. Sorry, but every latte I have ever had it was roughly 1/2"" to 3/4"" of the top filled and the rest foam. I told them to fill it up and they said, ""That is how we make them here."" I said, ""Well that's not how a latte is supposed to be. Can you please fill it up?"" And they grumbled. People are right. They appear like they are doing a favor to their customers.  We are paying YOU for a product, not for your attitude. 

The only reason this coffee place is still open is because of the local community's love for small businesses.  If it were not for the Charlestown crowd this place would have closed down long ago."
79,Zume's Coffee House,4 star rating,8/16/2015,"Excellent coffee here, some of the best I've had in the city of Boston. The only thing holding it back is that the breakfast sandwich was good, but not great. That being said, I love the coffee so I'll be there as much as possible."
80,Zume's Coffee House,5 star rating,2/29/2016,"The place where they know your name, and coffee order. 

There's something to be said for walking into a joint where the staff know who you are, and what you want. This place is filled with very friendly and welcoming neighborhood people. The coffee is much better than the Dunk's across the street, and at a similar price point as Starbucks. 

I've tried a number of the breakfast and lunch sandwiches, but my go to order when I'm feeling indulgent is the bagel and lox. Open faced bagel and lox sandwich with capers, red onion, and tomato.

The muffins are spot on as well if you're looking for something a little less than an entire sandwich.

One thing I've noticed is that special orders sometimes get mishandled more times than they should, but mistakes happen, and the staff is always more than happy to rectify the order."
81,Zume's Coffee House,4 star rating,7/8/2012,"Zume's is a great coffeehouse! My friends and I rented a house nearby for a weekend in Boston and this place was conveniently located two blocks from our apartment.

They have some amazing drinks here and the staff is super chill and friendly.  They have plenty of couches and chairs to sit down and unwind.  They also sell local art, which are nicely displayed on their walls."
82,Zume's Coffee House,2 star rating,8/17/2010,"Zume's has very good espresso, latte's, cappuccinos, coffee and teas. Their food menu is very good as well. Muffins, scones, donuts and hot breakfast sandwiches. Very  very good. My only complaint is how expensive it is to come here. Other then that it would be five stars in my book.
Add on to previous review:
I moved Zumes down two starts. Though there coffee and food is very good I've noticed a disturbing decrease in customer service. It seems as if they are frustrated taking your order. 
My fiance' went in the other day to do work on her lap top. As she was setting up her lap top the owner came up to her and told her she had to buy food or coffee to work their. This was before she even had a chance to order anything. He was very rude and spoke to her like someone who was in middle school hanging out. 
Very disappointed in the ownership and his manners."
83,Zume's Coffee House,1 star rating,12/23/2009,"Really cute, cozy place. This is so close to being the ideal neighborhood coffee shop.  Just one problem: snotty staff.

I brought my laptop and went to plug it in and couldn't find any outlets.  I asked the girl at the counter if they had any outlets available and she said, ""no""  (rather curtly).  I then found a hidden outlet and plugged in.  Almost immediately a woman whom I assume to be the owner or manager rushed over to me, taps me on the shoulder and says, ""We DON'T have outlets for a REASON.""  Her tone was snarky and condescending - and she didn't tell me what that REASON was.  I told her my battery was dead so I would have to leave the cafe and go elsewhere. To which she replied, ""OK"".

Her tone was incredibly rude - and that's what turned me off.  

A few other things that tipped the scale to actually make me dislike the place:  I ordered a latte and it was lukewarm, watered-down and less than half full.  I also think its weird to have such a problem with someone wanting to plug in a laptop.

Who knew it as such a crime to plug in your laptop in a cafe.
I won't be going back."
84,Zume's Coffee House,2 star rating,8/26/2009,"I used to be a huge fan of Zumes just until up about a month ago. I was ordering 3 shots of espresso over ice and then adding some milk. After ordering one morning, one of the owners came up to me (while I was talking on my cell phone) and interrupted my conversation to tell me he was going to charge me for a latte the next I came in. I have never had a problem with ordering this drink before at any other cafes...it really turned me off. I have experienced the staff to be rude and not very friendly. When you go into a shop early in the morning a smile would really be nice! 
The reason it gets two stars from me is because their sandwiches are pretty good and they have good desserts and doughnuts."
85,Zume's Coffee House,2 star rating,6/10/2009,"I wish I could say that I love Zume's because I love the concept of it - and I actually do get my coffee there some mornings, and other mornings at Dunkin Donuts. It all depends on whether I feel like  starting my day with a scowl or a smile. Believe it or not, the ruder, less friendly option is at Zume's, not Dunkin Donuts!  The staff don't really seem to enjoy what they do at all.  In this economy, I often leave there thinking, why not let someone who'd actually like to be working do this job?

Why do I bother with Zume's? The coffee is stronger than D&D, and they have some healthy breakfast options. But that's about it.  From my experience, the staff at Zume's seem as though they are doing you the hugest favor by waiting on you at all. I've rarely seen any of them smile, and I often leave there feeling a little bit hassled and like I've just offended them by paying $7 for a coffee, banana, apple and yogurt. 

There is one blonde girl who works at the counter who is pretty sweet, and the woman who makes the food in the back is very nice, but everyone else leaves me cold. There are several people who I literally have never seen crack even the semblance of a smile in the entire year I've been going there. Not the best way to start the day."
86,Zume's Coffee House,5 star rating,6/20/2015,"Great service, great iced coffee. great location. I've been coming here for lunch every once in a while for the last few weeks, and it's a great spot. The breakfast sandwich on an english muffin pushed me over the edge, and onto yelp for the five star review!"
87,Zume's Coffee House,2 star rating,11/21/2010,"Decent food, cute atmosphere (for Charlestown...)...but the staff is RUDE. You walk in and begin to browse the menu and they are like, ""What do you want""...if you tell them you need a minute to decide, they will stare at you until you make up your mind. 
Not the kind of place you want to hang out and read the paper on a Sunday with your coffee. Wish there were more non-chain coffee shops!!!"
88,Zume's Coffee House,4 star rating,3/3/2010,"Found myself in Charlestown and needed to kill some time. We opted for this coffee shop. I really enjoyed sipping coffee here and it makes me think of those days when I lived in Boston and how there was SPACE to just sit and think! LOL. The coffee house has a bit of a Bohemian feel to it, wooden floors, and a few nice chairs. I had a slice of carrot cake and a coffee. The carrot cake was excellent. Moist and flavourful. It was a huge slice and I couldn't finish the whole thing. We were able to sit for about 2 hours with no one trying to kick us out. 

Also, on the day I left Charlestown, my best friend and I went in to grab some breakfast and she was raving about their english muffins. She says they make their own. I tried an egg and cheese on english muffin. She was right. The english muffin was fluffy and light. Better than anything Thomas could ever make ;-) This place is a winner!"
89,Zume's Coffee House,1 star rating,6/2/2014,"Worst customer experience ever - I was recently back to Charlestown after 15 years since moving away. I thought a place like Zume would be a good addition to an otherwise coffee desert. After ordering a coffee I noticed that there were no electrical outlets to charge my dead phone. When I asked, the young lady behind the counter said ""we don't have any customer outlets."" (Strange!)  Then when I pick up my drink I noticed that there was a plug on the back counter with one of the employees phones plugged in. I asked if I could charge my dead phone in that outlet, a manager/owner(?) was called over who told me with a total dead-pan look before walking away: ""that's for employees, we don't have power for customers."" That's it! No ""I'm sorry buts..."", No doing one little favor for a customer... Not the least bit of conciliatory offering what so ever! This place is the worse and deserves to go out of business.

ps: The iced coffee is just OK"
0,Garden Halal Meat,5 star rating,4/4/2022,Veggie tagine!!! Soooo good. It was great to have some yummy hot stewed veggies with Harrissa on a cold day!! Great vegetarian option in Boston. I love this place.
1,Garden Halal Meat,5 star rating,11/28/2021,"Really interested in getting some of the goat in the butcher section next time. For now, the beef sausages with paprika were all I got, and they are really good. They're different - not too spicy, but still flavorful. Store also has a number of sweets, and olives as well."
2,Garden Halal Meat,1 star rating,3/1/2022,"I will love the owner of this place to call me back!!! Seriously I stopped by today and the guy who cuts the meat, he looks very skinny  was very uncomfortable! He was asking me why I speak 2 different language!!! can you believe that was!! He looks at me in dirty way!! Very uncomfortable and scary!!!I can't believe I'm out of the store safe!!!!"
3,Garden Halal Meat,5 star rating,9/30/2021,$2 for a massive delicious slice of pizza. Chicken kebab was fire too. Best kept secret in Boston.
4,Garden Halal Meat,4 star rating,10/30/2021,"We found this place near the end of our stay in Boston.  The food was really delicious and a good value for the price.  We split an entree with chicken, vegetables (peas and green beans, potatoes) and rice.  The entree came with a salad that had some very tasty pickled veggies on top.  It seemed like you might be able to choose bread instead of rice with the entree.    If you want to pay with a credit card you have to go downstairs and my husband said there was a bad smell down there.  Takeout comes in styrofoam with plasticware."
5,Garden Halal Meat,4 star rating,1/5/2020,"awesome hole in the wall type of ethnic grocery shop underground with a small diner on street level. They sell algerian style beef and veggies and you can buy turkish and moroccan style spices, cookies and baklava there. If you like exotic food and snacks, def give it a try."
6,Garden Halal Meat,4 star rating,2/22/2020,"My go to spot for halal meat in the city.
They have pre-cleaned and pre-packaged drumsticks and chicken breasts. Fresh meat/chicken is also available on order as per your request (small pieces or large)"
7,Garden Halal Meat,5 star rating,2/12/2021,"I found this place by sheer accident, while I was visiting the Heymarket. As others here mentioned, it is a literally a hole in the wall. Nothing fancy about this store at all, but the meat is always super fresh. For some reason the store often has a bad smell, especially on Friday and Saturday. Not sure what the reason is but be warned. The staff are very welcoming, and the service is quick. I've never been disappointed with any of my purchases here."
8,Garden Halal Meat,2 star rating,4/19/2017,"I was very disappointed by the food here. Went in with high expectations to try some good halal food but everything was below average, wasn't worth the wait time and money. 

Tried the chicken platter and it was missing flavor. Also got the sandwich and wasn't impressed by it at all.

Definitely not recommend this place if you have had real halal food before."
9,Garden Halal Meat,4 star rating,6/13/2015,"This morning while shopping at Haymarket I stopped in at Garden Halal Meat. This little ""hole in the wall"" store is located in the basement level but is a haven for incredible meat, fish and Middle Eastern foods.

We ended up buying fresh shrimp, naan as well as some spices. The staff here isn't the most receptive, but they get the job done and for the prices here that is at the bottom of the totem pole of concerns.

Overall, the store is great and it is a go-to location when shopping at Haymarket."
10,Garden Halal Meat,5 star rating,10/12/2018,"this restaurant is my fav one when it comes to Algerian/Morrocan food, they serve really delicious food for cheap prices, they got special plate on friday (Couscous) which is famous traditional algerian plate.
also there is the grocery store / meat store downstairs which offer fresh Halal meats and a lot of food and stuff."
11,Garden Halal Meat,5 star rating,2/8/2019,The food is so delicious I tried the rise with meat and pizza I really recommend it if you wanna try Morocco food
12,Garden Halal Meat,4 star rating,7/9/2015,"Great location for decent Mid Eastern groceries and quick food. 
Their meats are freshly cut, and also carry organic chicken. 
My favorite stop when going through that area"
13,Garden Halal Meat,5 star rating,2/16/2015,"The restaurant owners are very nice but a little shy. You can get anything from pizza to shawarma to kabab dinner plates. A kabab dinner cost less than $10 and is still filling. The kicker is the restaurant is open until 2am most days!

The shop under the restaurant has chicken ~$2/lb and red meat ~4/lb and the meat is fresh. Lots of exotic fruit juices and the spices are good quality. 

Worth the visit!"
14,Garden Halal Meat,4 star rating,1/4/2013,"Like Don W., I am reviewing the store underneath the restaurant, which is not marked and looks rather sketchy as you descend down into the dark, but it is brimming with all kinds of well priced items and a couple of misplaced pigeons. 

Garden Halal is not just a meat store. (I do not eat any meat at all and got lots of items here.) The butcher, the baker, the fishmonger and the olive grower all contribute to the huge assortment of products. You can scoop up a varied selection of olives, find well priced, authentic Nutella (the one in the glass jar- much better) and pick up some lentils, huge jars of spices, cookies, pastries or even some cooked shrimp. (Their fresh fish looks fine, but I have not purchased any yet, out of loyalty to New Deal.) If you like good prices, independently owned specialty markets and lots of choices, you need to make this a destination next time you are in the vicinity of Haymarket or Government Center. 

Based on the number of people down here on my first visit, this place is a hidden jewel with much to explore. It's right near Harry's Cheese Shop (also a treasure) and there are two entrances, but they are not well marked. Descend you must. Just don't trip over the pigeons who mix, mingle and coo around the boots and shoes of us busy shoppers."
